PROV2412;Oest Lac Louis;;;;;;;;;;;;;x 
PROV3116;Est Lac Louis;;;;;;;;;;;;;x 
PROV3117;Lac Alimibeg;;;;;;;;;;;;;x 
PROV3251;Lac des Bois;;;;;;;;;;;;;x 
PROV3118;Lac Ouinipigon;;;;;;;;;;;;;x 
PROV3264;Lac Dieu;;;;;;;;;;;;;x 
PROV3272;Haecoligua;;;;;;;;;;;;;x 
PROV3275;Lac Genevieve;;;;;;;;;;;;;x 
PROV3274;Lac St. Louis;;;;;;;;;;;;;x 
PROV3273;Qamani'tuaq;;;;;;;;;;;;;x 
PROV2413;La Mer Douce;;;;;;;;;;;;;x 
PROV3112;Lac Onter'yoe;;;;;;;;;;;;;x 
PROV2936;Détroit Baleine;;;;;;;;;;;;;x 
PROV2937;Baie Ferréol;;;;;;;;;;;;;x 
PROV2938;Détroit Hospitus;;;;;;;;;;;;;x 
PROV2942;Bassin Genebald;;;;;;;;;;;;;x 
PROV2939;Baie St. Aprus;;;;;;;;;;;;;x 
PROV2941;Est Baie Dufort;;;;;;;;;;;;;x 
PROV2940;Ouest Baie Dufort;;;;;;;;;;;;;x 
PROV3258;Lac Mistasini;;;;;;;;;;;;;x 
PROV3261;Lac Bienville;;;;;;;;;;;;;x 
PROV3259;Lac Sakami;;;;;;;;;;;;;x 
PROV3262;Lac Charles;;;;;;;;;;;;;x 
PROV3263;Lac Qullinaaraaluk;;;;;;;;;;;;;x 
PROV2954;Baie Checpikoque;;;;;;;;;;;;;x 
PROV2424;Lag Teksocos;;;;;;;;;;;;;x 
PROV3114;Lac Alexandrie;;;;;;;;;;;;;x 
PROV3113;Lac 'Odchone;;;;;;;;;;;;;x 
PROV2411;Lac St Catrine;;;;;;;;;;;;;x 
PROV3260;Lac Trout;;;;;;;;;;;;;x
PROV3257;Lac Shipqu;;;;;;;;;;;;;x
PROV3312;Lac Cataraqui;;;;;;;;;;;;;x
PROV3252;Lac Nicolet;;;;;;;;;;;;;x
PROV3253;Lac Wentaron;;;;;;;;;;;;;x
PROV2722;Coast of Laagland;;;;;;;;;;;;;x
PROV2724;Claudian Narrows;;;;;;;;;;;;;x
PROV2725;Môr Udd;;;;;;;;;;;;;x
PROV2727;Coast of Amorica;;;;;;;;;;;;;x
PROV2730;Bay of Vascay;;;;;;;;;;;;;x
PROV2732;The Verda;;;;;;;;;;;;;x
PROV2733;Merrindeu Sea;;;;;;;;;;;;;x
PROV2735;Morrowshire Firth;;;;;;;;;;;;;x
PROV2737;Ivernian Sea;;;;;;;;;;;;;x
PROV2738;St. Palladius' Channel;;;;;;;;;;;;;x
PROV2739;Donegellus Bay;;;;;;;;;;;;;x
PROV2740;Launmouth;;;;;;;;;;;;;x
PROV2741;Brutonic Sea;;;;;;;;;;;;;x
PROV2754;African Coast;;;;;;;;;;;;;x
PROV2766;Gulf of Syrte;;;;;;;;;;;;;x
PROV2767;Gulf of Cyrenaica;;;;;;;;;;;;;x
PROV2773;Propontis;;;;;;;;;;;;;x
PROV2953;Baie de Neustrie;;;;;;;;;;;;;x
PROV2952;Baie d'Algrande;;;;;;;;;;;;;x
PROV2945;Cap des Tempêtes;;;;;;;;;;;;;x
PROV3022;Luitpolding Seamounts;;;;;;;;;;;;;x
PROV2944;Mer de Marieterre;;;;;;;;;;;;;x
PROV2943;Gulf of St. Martin;;;;;;;;;;;;;x
PROV2946;Détroit de Guillard;;;;;;;;;;;;;x
PROV2947;Baie Impériale;;;;;;;;;;;;;x
PROV3239;Vivemer;;;;;;;;;;;;;x
PROV3256;Lac Cathais;;;;;;;;;;;;;x
PROV3296;Lakuno Magno;;;;;;;;;;;;;x
PROV3297;Lakuno Mino;;;;;;;;;;;;;x
PROV3298;Lakuno Luto;;;;;;;;;;;;;x
PROV3298;Lakuno Kane;;;;;;;;;;;;;x
PROV2924;Mare Kanaros;;;;;;;;;;;;;x
PROV2925;Coast of Wismaria;;;;;;;;;;;;;x
PROV3032;Cape Antipodes Approach;;;;;;;;;;;;;x
PROV3207;Cape Antipodes Basin;;;;;;;;;;;;;x
PROV3031;Dog Island Approach;;;;;;;;;;;;;x
PROV3020;Sea of the Acriptines;;;;;;;;;;;;;x
PROV2745;Gulf of Sitania;;;;;;;;;;;;;x
PROV2746;Portas Irkulas;;;;;;;;;;;;;x
PROV3053;West Rikes Sea;;;;;;;;;;;;;x
PROV3054;East Rikes Sea;;;;;;;;;;;;;x
PROV3058;Coast of St. Aksentis;;;;;;;;;;;;;x
PROV3203;Coast of St. Ulfilas;;;;;;;;;;;;;x
PROV3047;Linean Sea;;;;;;;;;;;;;x
PROV3048;Litu Britana;;;;;;;;;;;;;x
PROV3200;Coast of St. Linus;;;;;;;;;;;;;x
PROV2747;Coast of Martana;;;;;;;;;;;;;x
PROV2758;Kapu Ermemes;;;;;;;;;;;;;x
PROV2755;Coast of Ippo;;;;;;;;;;;;;x
PROV2759;Melites Channel;;;;;;;;;;;;;x
PROV2776;Maeotic Lake;;;;;;;;;;;;;x
PROV2777;East Euxine;;;;;;;;;;;;;x
PROV2774;Gulf of Pomorie;;;;;;;;;;;;;x
PROV2744;Sea of Sitana;;;;;;;;;;;;;x
PROV3019;Hispanic Shelf;;;;;;;;;;;;;x
PROV2923;Coast of Zenagia;;;;;;;;;;;;;x
PROV3027;Current of the Dog;;;;;;;;;;;;;x
PROV3279;Attea Lemne;;;;;;;;;;;;;x
PROV2749;Golf del Lleó;;;;;;;;;;;;;x
PROV2750;Ribiera Roman;;;;;;;;;;;;;x
PROV2729;Coast of Guienne;;;;;;;;;;;;;x
PROV2728;Mouth of the Loire;;;;;;;;;;;;;x
PROV2508;New Naxos;;;;;;;;;;;;;x ###### ABORIGINAL AUSTRALIA
PROV2509;Te Tai Tokerau;;;;;;;;;;;;;x
PROV2468;Kuring-Gai;;;;;;;;;;;;;x
PROV2469;Worimi;;;;;;;;;;;;;x
PROV2470;Dainggatti;;;;;;;;;;;;;x
PROV2472;Ngarigo;;;;;;;;;;;;;x
PROV2473;Wiradjuri;;;;;;;;;;;;;x
PROV2471;Wonnarua;;;;;;;;;;;;;x
PROV2474;Kamilaroi;;;;;;;;;;;;;x
PROV2475;Barundji;;;;;;;;;;;;;x
PROV2476;Kulin;;;;;;;;;;;;;x
PROV2477;Gulidjan;;;;;;;;;;;;;x
PROV2478;Djadawurung;;;;;;;;;;;;;x
PROV2479;Gunai;;;;;;;;;;;;;x
PROV2480;Taungurong;;;;;;;;;;;;;x
PROV2481;Wergaia;;;;;;;;;;;;;x
PROV2482;Lutruwita;;;;;;;;;;;;;x #toogee
PROV2483;Yuggera;;;;;;;;;;;;;x
PROV2484;Bayali;;;;;;;;;;;;;x
PROV2485;Gangulu;;;;;;;;;;;;;x
PROV2486;Barunggam;;;;;;;;;;;;;x
PROV2487;Yuwi;;;;;;;;;;;;;x
PROV2488;Kunjen;;;;;;;;;;;;;x
PROV2489;Maiawali;;;;;;;;;;;;;x
PROV2490;Kooma;;;;;;;;;;;;;x
PROV2604;Kukatj;;;;;;;;;;;;;x
PROV2491;Peramangk;;;;;;;;;;;;;x
PROV2492;Nawu;;;;;;;;;;;;;x
PROV2493;Buandig;;;;;;;;;;;;;x
PROV2494;Narangga;;;;;;;;;;;;;x
PROV2495;Kokatha;;;;;;;;;;;;;x
PROV2496;Wirangu;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
PROV2497;Noongar;;;;;;;;;;;;x
PROV2498;Minang;;;;;;;;;;;;;x
PROV2499;Yuat;;;;;;;;;;;;;x
PROV2500;Kalaamaya;;;;;;;;;;;;;x
PROV2501;Ngarinyin;;;;;;;;;;;;;x
PROV2502;Nhanta;;;;;;;;;;;;;x
PROV2503;Malpa;;;;;;;;;;;;;x
PROV2504;Mirning;;;;;;;;;;;;x
PROV2605;Ngaanyatjarraku;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
PROV2601;Kukatja;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
PROV2602;Nhuwala;;;;;;;;;;;;;x
PROV2505;Jawoyn;;;;;;;;;;;;;x
PROV2603;Walpiri;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
PROV2507;Mparntwe;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
PROV2506;Yangman;;;;;;;;;;;;x
ENG_2509;Aotearoa;;;;;;;;;;;;;x #northh island
ENG_2513;Te Waipounamu;;;;;;;;;;;;;x  #south island
ENG_2468;Murrumbidjeria;;;;;;;;;;;;;x #NSW
ENG_2476;Millewia;;;;;;;;;;;;;x #Victoria
ENG_2483;Quandamooka;;;;;;;;;;;;;x #Queensland
ENG_2491;Murrundi;;;;;;;;;;;;;x #South Australia
ENG_2497;Debarl Yerrigan;;;;;;;;;;;;;x #Western  Australia
ENG_2505;Gulumerrgin;;;;;;;;;;;;;x #Northern Territory
AST_1111;Tjukaruru West;;;;;;;;;;;;;x
AST_2222;Tjukaruru East;;;;;;;;;;;;;x
PROV1153;Yathrib;;;;;;;;;;;;;x
NWR_1;X;;;;;;;;;;;;;x
NWR_2;X;;;;;;;;;;;;;x
NWR_3;X;;;;;;;;;;;;;x
NWR_4;Aprusia;;;;;;;;;;;;;x
NWR_5;X;;;;;;;;;;;;;x
NWR_6;X;;;;;;;;;;;;;x
NWR_7;X;;;;;;;;;;;;;x
NWR_8;X;;;;;;;;;;;;;x
NWR_9;X;;;;;;;;;;;;;x
NWR_10;X;;;;;;;;;;;;;x
NWR_11;X;;;;;;;;;;;;;x
NWR_12;x;;;;;;;;;;;;;x
NWR_13;X;;;;;;;;;;;;;x
NWR_14;X;;;;;;;;;;;;;x
NWR_15;X;;;;;;;;;;;;;x
NWR_16;X;;;;;;;;;;;;;x
NWR_17;Pays Cathais;;;;;;;;;;;;;x
NWR_18;Grandes Plaines;;;;;;;;;;;;;x
NWR_19;Grand Marais;;;;;;;;;;;;;x
NWR_20;Clotildesland;;;;;;;;;;;;;x
NWR_21;Pays Ojibwe;;;;;;;;;;;;;x
NWR_22;Carolingie Royale;;;;;;;;;;;;;x
NWR_23;Carolingie Territoriale;;;;;;;;;;;;;x
NWR_24;Carolingie Provinciale;;;;;;;;;;;;;x
NWR_25;X;;;;;;;;;;;;;x
NWR_26;Costa Negra;;;;;;;;;;;;;x
NWR_27;Nuvo Campanua;;;;;;;;;;;;;x
NWR_28;X;;;;;;;;;;;;;x
NWR_29;Paysfeuilles;;;;;;;;;;;;;x
NWR_30;Pyrene;;;;;;;;;;;;;x
NWR_31;Trans-Pyrenea;;;;;;;;;;;;;x
NWR_32;Châtillon;;;;;;;;;;;;;x
NWR_33;Powhatania;;;;;;;;;;;;;x
NWR_34;Austravelle;;;;;;;;;;;;;x
NWR_35;Comté d'Iriqois;;;;;;;;;;;;;x
NWR_36;Comté Oestrasie;;;;;;;;;;;;;x
NWR_37;Loiraise;;;;;;;;;;;;;x
NWR_38;Lotharingie Occidentale;;;;;;;;;;;;;x
NWR_39;Neu Grünwald;;;;;;;;;;;;;x
NWR_40;Gespegter;;;;;;;;;;;;;x
NWR_41;X;;;;;;;;;;;;;x
NWR_42;X;;;;;;;;;;;;;x
NWR_43;X;;;;;;;;;;;;;x
NWR_44;X;;;;;;;;;;;;;x
NWR_45;X;;;;;;;;;;;;;x
NWR_46;X;;;;;;;;;;;;;x
NWR_47;X;;;;;;;;;;;;;x
NWR_48;X;;;;;;;;;;;;;x
NWR_49;X;;;;;;;;;;;;;x
NWR_50;X;;;;;;;;;;;;;x
NWR_51;X;;;;;;;;;;;;;x
NWR_52;X;;;;;;;;;;;;;x
NWR_53;X;;;;;;;;;;;;;x
NWR_54;X;;;;;;;;;;;;;x
NWR_55;X;;;;;;;;;;;;;x
NWR_56;X;;;;;;;;;;;;;x
NWR_57;X;;;;;;;;;;;;;x
NWR_58;X;;;;;;;;;;;;;x
NWR_59;X;;;;;;;;;;;;;x
NWR_60;X;;;;;;;;;;;;;x
NWR_61;X;;;;;;;;;;;;;x
NWR_62;X;;;;;;;;;;;;;x
NWR_63;X;;;;;;;;;;;;;x
NWR_64;Lotharingie Orientale;;;;;;;;;;;;;x
NWR_65;Bas Nuestria;;;;;;;;;;;;;x
NWR_66;Haut Neustria;;;;;;;;;;;;;x
NWR_67;Randulphia;;;;;;;;;;;;;x
NWR_68;Terre de Marie;;;;;;;;;;;;;x
NWR_69;X;;;;;;;;;;;;;x
NWR_70;X;;;;;;;;;;;;;x
NWR_71;X;;;;;;;;;;;;;x
NWR_72;X;;;;;;;;;;;;;x
NWR_73;X;;;;;;;;;;;;;x
NWR_74;X;;;;;;;;;;;;;x
NWR_75;X;;;;;;;;;;;;;x
NWR_76;X;;;;;;;;;;;;;x
NWR_77;X;;;;;;;;;;;;;x
NWR_78;X;;;;;;;;;;;;;x
NWR_79;X;;;;;;;;;;;;;x
NWR_80;X;;;;;;;;;;;;;x
NWR_81;X;;;;;;;;;;;;;x
NWR_82;X;;;;;;;;;;;;;x
NWR_83;X;;;;;;;;;;;;;x
NWR_84;X;;;;;;;;;;;;;x
NWR_85;X;;;;;;;;;;;;;x
NWR_86;X;;;;;;;;;;;;;x
NWR_87;X;;;;;;;;;;;;;x
NWR_88;X;;;;;;;;;;;;;x
NWR_89;X;;;;;;;;;;;;;x
NWR_90;North Chinchay Suyu;;;;;;;;;;;;;x
NWR_91;X;;;;;;;;;;;;;x
NWR_92;South Chinchay Suyu;;;;;;;;;;;;;x
NWR_93;Kunti Suyu;;;;;;;;;;;;;x
NWR_94;Anti Suyu;;;;;;;;;;;;;x
NWR_95;North Qulla Suyu;;;;;;;;;;;;;x
NWR_96;X;;;;;;;;;;;;;x
NWR_97;X;;;;;;;;;;;;;x
NWR_98;X;;;;;;;;;;;;;x
NWR_99;X;;;;;;;;;;;;;x
NWR_100;X;;;;;;;;;;;;;x
NWR_101;X;;;;;;;;;;;;;x
NWR_102;X;;;;;;;;;;;;;x
NWR_103;X;;;;;;;;;;;;;x
NWR_104;Tabajara;;;;;;;;;;;;;x
NWR_105;Tupiniquim;;;;;;;;;;;;;x
NWR_106;X;;;;;;;;;;;;;x
NWR_107;X;;;;;;;;;;;;;x
NWR_108;X;;;;;;;;;;;;;x
NWR_109;X;;;;;;;;;;;;;x
NWR_110;X;;;;;;;;;;;;;x
NWR_111;South Qulla Suyu;;;;;;;;;;;;;x
NWR_112;X;;;;;;;;;;;;;x
NWR_113;X;;;;;;;;;;;;;x
NWR_114;X;;;;;;;;;;;;;x
ENG_254;Ullever;;;;;;;;;;;;;x
ENG_258;Lournia;;;;;;;;;;;;;x
ENG_260;Caighesterra;;;;;;;;;;;;;x
ENG_263;Laigus;;;;;;;;;;;;;x
ENG_266;Caledonia;;;;;;;;;;;;;x
ENG_271;Anglia;;;;;;;;;;;;;x
ENG_273;Brycheiniog;;;;;;;;;;;;;x
ENG_277;Elmetia;;;;;;;;;;;;;x
ENG_280;Eburaca;;;;;;;;;;;;;x
ENG_284;Powys;;;;;;;;;;;;;x
ENG_291;Icena;;;;;;;;;;;;;x
ENG_296;Sulia;;;;;;;;;;;;;x
ENG_300;Cantaca;;;;;;;;;;;;;x
PROV1243;Manibad;;;;;;;;;;;;;x
ENG_1321;Tabrobane;;;;;;;;;;;;;x
PROV1455;Indichora;;;;;;;;;;;;;x
PROV1458;Kalipolis;;;;;;;;;;;;;x
PROV1459;Nesohodoi;;;;;;;;;;;;;x
PROV1457;Ibatos;;;;;;;;;;;;;x
PROV1456;Phexan;;;;;;;;;;;;;x
SPA_1455;Neokephali;;;;;;;;;;;;;x
PROV2403;Mani Lemne;;;;;;;;;;;;;x
SPA_1459;Chromos;;;;;;;;;;;;;x
PROV1460;Madjas-as;;;;;;;;;;;;;x
PROV1461;Kabatok;;;;;;;;;;;;;x
PROV2565;Sugbó;;;;;;;;;;;;;x
PROV1463;Sere-Dawan;;;;;;;;;;;;;x
PROV1462;Sambogan;;;;;;;;;;;;;x
PROV1413;Neothebes;;;;;;;;;;;;;x
PROV2889;Serican Trench;;;;;;;;;;;;;x
PROV2890;Serican Basin;;;;;;;;;;;;;x
PROV2855;Serican Sea;;;;;;;;;;;;;x
PROV2846;Phexan Strait;;;;;;;;;;;;;x
PROV2847;Toponesic Islands;;;;;;;;;;;;;x
PROV2848;Kalipolian Bay;;;;;;;;;;;;;x
PROV2849;Coast of Kephali;;;;;;;;;;;;;x
PROV1384;Leontopolis;;;;;;;;;;;;;x
PROV1321;Koliemnos;;;;;;;;;;;;;x
PROV3067;Tabrobane Sea;;;;;;;;;;;;;x
PROV2244;Phosphoneses;;;;;;;;;;;;;x
PROV2127;Mikroaegeos;;;;;;;;;;;;;x
PROV2126;Lagid;;;;;;;;;;;;;x
PROV2125;Isola Cantino;;;;;;;;;;;;;x
PROV2128;Ionides;;;;;;;;;;;;;x
PROV2123;Bathsheba;;;;;;;;;;;;;x
PROV2124;Little Sheba;;;;;;;;;;;;;x
PROV1312;Tamilopolis;;;;;;;;;;;;;x
PROV2591;Tharangambadi;;;;;;;;;;;;;x
PROV1304;Acropattanam;;;;;;;;;;;;;x
PROV1285;Induru;;;;;;;;;;;;;x
PROV1278;Ashokaabad;;;;;;;;;;;;;x
PROV1284;Khadki;;;;;;;;;;;;;x
PROV1283;Golconda;;;;;;;;;;;;;x
BEL_387;Scheldland;;;;;;;;;;;;;x
BEL_394;Maasland;;;;;;;;;;;;;x
FRA_412;Lotharingia;;;;;;;;;;;;;x
BAV_599;Sorbia;;;;;;;;;;;;;x
HOL_369;South Teutonia;;;;;;;;;;;;;x
DEN_367;North Teutonia;;;;;;;;;;;;;x
PRU_695;Pruthenia;;;;;;;;;;;;;x
PROV549;Berlo;;;;;;;;;;;;x
PRU_701;Kuyavia;;;;;;;;;;;;x
AUS_625;Moravia;;;;;;;;;;;;x
SAX_558;Lusatia;;;;;;;;;;;;x
HAN_534;Saxony;;;;;;;;;;;;x
EGY_1755;Sina;;;;;;;;;;;;x
EGY_1762;Middle Aegyptus;;;;;;;;;;;;x
EGY_1771;Upper Aegyptus;;;;;;;;;;;;x
north_america;Lothaire;;;;;;;;;;;;;
south_america;Antipoedea;;;;;;;;;;;;;
africa;Libya;;;;;;;;;;;;;
FRA_1700;Numida;;;;;;;;;;;;;
ALD_1704;East Martana;;;;;;;;;;;;;
MOR_1686;West Martana;;;;;;;;;;;;;
MOR_1688;Tingitana;;;;;;;;;;;;;
MOR_1693;Wisimaria;;;;;;;;;;;;;
BAD_586;West Swabia;;;;;;;;;;;;;
WUR_589;East Swabia;;;;;;;;;;;;;
PROV250;Nouvelle Avoine;;;;;;;;;;;;;x
PROV249;Deux Rivières;;;;;;;;;;;;;x
PROV67;Meuxdorf;;;;;;;;;;;;;x
PROV241;Le Marcq;;;;;;;;;;;;;x
PROV233;Île Longue;;;;;;;;;;;;;x
PROV232;Adrobourg;;;;;;;;;;;;;x
PROV245;Boffles;;;;;;;;;;;;;x
PROV242;Gluciterre;;;;;;;;;;;;;x
PROV244;Cap D'Espadon;;;;;;;;;;;;;x
PROV243;Meullerville;;;;;;;;;;;;;x
PROV77;Pannaque;;;;;;;;;;;;;x
PROV248;Algrande;;;;;;;;;;;;;x
PROV247;Oberdorf;;;;;;;;;;;;;x
PROV66;Neiderdorf;;;;;;;;;;;;;x
PROV61;Schwabenville;;;;;;;;;;;;;x
PROV48;Cathaystalle;;;;;;;;;;;;;x
PROV62;Port-aux-Saxons;;;;;;;;;;;;;x
PROV75;Côte Grise;;;;;;;;;;;;;x
PROV246;Ter'vivemer;;;;;;;;;;;;;x
PROV64;Avalon;;;;;;;;;;;;;x
RUS_1098;East Armenia;;;;;;;;;;;;;x
